Id,SalePrice
2735,133054.76115903788
2736,141848.53826363903
2737,127594.20982714418
2738,134625.46711733172
2739,162269.53702629605
2740,138712.79485217782
2741,142154.24173583332
2742,151621.82027947705
2743,145647.61247514933
2744,154598.84140263457
2745,140708.48512681792
2746,140760.74676331016
2747,157440.23130614226
2748,121386.47683284055
2749,128901.52947214137
2750,131419.0604021726
2751,136132.29916492454
2752,194491.25867310917
2753,156706.62748715826
2754,208763.81735152454
2755,126486.31317278389
2756,90855.53950090744
2757,62948.97250632668
2758,88405.4731508915
2759,158851.93860469636
2760,118046.50612667947
2761,144997.5477854169
2762,144918.6526205822
2763,186334.38138114483
2764,164762.5668277045
2765,297321.1511224879
2766,135104.13931322886
2767,86355.54531810412
2768,123205.82092210479
2769,126904.62178226074
2770,152004.6050964533
2771,116812.22940190333
2772,120085.09826482346
2773,142842.5577283445
2774,133628.33925534668
2775,113922.51045923927
2776,146463.45291909864
2777,140031.0200336613
2778,117854.54449468757
2779,118381.48568478644
2780,100037.71755194079
2781,98362.93312010184
2782,93280.33025068957
2783,98361.05432831078
2784,126255.63920598364
2785,131798.66285270036
2786,66200.20240976727
2787,122562.33032194737
2788,75335.89286715952
2789,182888.03314494595
2790,87556.31510912372
2791,119203.07076534639
2792,53454.330664722445
2793,174115.4964239517
2794,97954.04181065808
2795,120172.88409518605
2796,106290.93913584358
2797,178990.69645614614
2798,112794.2058584676
2799,116665.79446931521
2800,68924.16851558033
2801,108639.68778739321
2802,139438.3201486561
2803,157272.7848179363
2804,141297.92485340795
2805,97550.12896085519
2806,80532.143515767
2807,161701.6615489656
2808,146388.881094738
2809,131402.8425502207
2810,133765.233025126
2811,154231.99679256012
2812,140262.78776787844
2813,148429.555989222
2814,153276.68675569224
2815,99330.65910669847
2816,256015.6986015538
2817,148571.74050456943
2818,124392.67165782867
2819,150926.7704106449
2820,135426.78893784882
2821,104148.83964515963
2822,195703.37149380127
2823,270541.2989187467
2824,163371.7069451746
2825,163721.30144604793
2826,134670.40916847892
2827,141363.7537255496
2828,201104.76509607927
2829,187029.9519146335
2830,235668.08943842707
2831,180643.64406317615
2832,245230.71625301824
2833,293143.49766841345
2834,199465.008981561
2835,209705.4048755252
2836,185767.2083365523
2837,158756.90175138257
2838,149365.68258108053
2839,183980.11870182445
2840,201015.47622430834
2841,200523.1259368983
2842,221450.72108920405
2843,145433.6833207505
2844,149729.33980946126
2845,128021.60144910305
2846,202307.74112719184
2847,196963.60007863495
2848,213493.00574273034
2849,201150.36718872582
2850,285083.60748225497
2851,230097.7443110411
2852,238025.7668803737
2853,239749.7880817305
2854,143488.0422770258
2855,202680.2661131125
2856,198687.3826498828
2857,184949.93578719188
2858,204753.4873952214
2859,127451.9294340333
2860,116253.68315782516
2861,128644.687359878
2862,193337.19519086505
2863,122867.29393063705
2864,244754.5167299626
2865,138754.41520694623
2866,141595.5245186265
2867,92395.64344823781
2868,95407.08510422918
2869,112186.9599257563
2870,133192.4559266892
2871,91842.71028191721
2872,46133.81394673711
2873,94065.37372665635
2874,130387.14309939726
2875,115555.21429773878
2876,163498.5963070294
2877,136721.10412884722
2878,173433.9779859471
2879,139335.18438653395
2880,97464.54735562585
2881,142763.55060674896
2882,169326.87089211584
2883,184355.46674772757
2884,212074.60992884502
2885,188794.10670946768
2886,202492.7040900399
2887,93192.71598821701
2888,133194.21330589594
2889,53359.03919633555
2890,83423.42795972123
2891,129195.7594960612
2892,42775.66218739854
2893,82572.94875420808
2894,43818.360010774646
2895,300563.8763430996
2896,277527.38211369683
2897,200840.63730412416
2898,153558.06991243837
2899,230647.30135734117
2900,157088.68851169842
2901,201336.74468203806
2902,188204.51740708353
2903,350243.61561278615
2904,357931.7761999088
2905,103047.16934171933
2906,210463.5370413202
2907,109323.24808956968
2908,134816.4313941297
2909,151643.50468632358
2910,82335.30368591672
2911,84195.89448781438
2912,145798.66645780447
2913,84641.49577123938
2914,75142.08212152796
2915,78041.82601565028
2916,82814.37125624981
2917,156105.79508590867
2918,120446.51510517039
2919,237694.32089290154
